UNIQUE_ID,AGE,EDUCATION,EDUCATION-NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,NATIVE_COUNTRY
19743,50,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,M?֎℮l,United-States
16903,39,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,M?֎℮l,United-States
21896,40,Bachelors,13,Married-civ-spouse,Sales,Husband,White,M?֎℮l,United-States
13247,25 years old,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,M?֎℮l,United-States
14256,21,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,M?֎℮l,United-States
15861,35,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,M?֎℮l,United-States
6512,17,12th,8,Never-married,Handlers-cleaners,Own-child,White,M?֎℮l,United-States
5797,51,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,M?֎℮l,United-States
3415,68,12th,8,Widowed,Sales,Not-in-family,White,Female,United-States
15504,40,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,M?֎℮l,United-States
15772,60,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,M?֎℮l,
14488,21,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,United-States
15262,43,7th-8th,4,Separated,Farming-fishing,Not-in-family,Black,M?֎℮l,United-States
18242,36,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,M?֎℮l,United-States
18212,46,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,M?֎℮l,United-States
5331,52,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,M?֎℮l,United-States
1325,29,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
9189,37 YEARS OLD,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,M?֎℮l,United-States
13210,22,Some-college,10,Never-married,,Own-child,White,Female,United-States
15368,24,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
10952,34,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,United-States
11197,17,11th,7,Never-married,Handlers-cleaners,Own-child,White,M?֎℮l,United-States
1245,37 YEARS OLD,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,M?֎℮l,United-States
6669,61,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,M?֎℮l,United-States
10142,37 YEARS OLD,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,Cuba
24766,35,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,United-States
8097,35,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,United-States
31021,50,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
8402,26,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
12245,64,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
20962,45,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
20455,37,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,England
8269,27,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
22552,51,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
6100,79,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
23643,32,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
17100,42,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
17024,34,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,South
7241,29,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
8914,34,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
2914,27,Bachelors,13,Never-married,Sales,Own-child,White,Male,United-States
8473,45,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
25083,40,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
4391,32,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico
2116,34,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
15216,60,Assoc-voc,11,Widowed,Craft-repair,Not-in-family,White,Female,United-States
31051,63,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
3760,55,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
13229,49,10th,6,Never-married,Other-service,Unmarried,White,Female,Peru
15321,36,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
11513,17,11th,7,Never-married,,Own-child,White,Female,United-States
10685,32,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,United-States
13614,38,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
12413,68,Prof-school,15,Widowed,Prof-specialty,Unmarried,White,Female,United-States
10899,45,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
5203,54,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,United-States
170,19,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,United-States
5189,53,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
5192,38,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,Poland
3155,34,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
25483,36,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,Black,Female,United-States
4537,56,Masters,14,Never-married,,Not-in-family,White,Female,United-States
9338,36,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,United-States
14483,50,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,United-States
12401,48,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
10329,39,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,United-States
5598,43,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,United-States
6458,45,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,United-States
5465,49,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,United-States
1855,25,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Female,United-States
18990,59,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
15609,29,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
7105,26,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
6272,56,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,United-States
2462,36,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
1506,30,11th,7,Divorced,Sales,Own-child,White,Male,United-States
9811,48,Bachelors,13,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,Vietnam
12790,35,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,
20397,46,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
32365,37,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,United-States
14230,22,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,United-States
1328,50,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,England
1519,47,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
14800,35,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
11018,20,12th,8,Never-married,Prof-specialty,Not-in-family,White,Female,Italy
15276,74,1st-4th,2,Married-civ-spouse,,Husband,Black,Male,United-States
8954,37,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,United-States
23698,42,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
1203,41,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States
15187,62,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
1707,47,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,United-States
21610,49,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
32502,42,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
3908,51,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
8730,21,Some-college,10,Never-married,Sales,Own-child,White,Male,United-States
7411,64,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States
9957,61,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,England
3358,19,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
14857,52,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
11590,27,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,Jamaica
9414,36,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,Black,Female,Jamaica
7305,40,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
7309,53,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,United-States
15801,34,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
6214,57,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
22388,54,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
1153,52,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
22541,39,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
11808,20,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,United-States
2355,26,Assoc-voc,11,Separated,Other-service,Not-in-family,Black,Male,United-States
14116,36,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
658,34,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,United-States
5609,32,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,United-States
19041,50,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
4241,30,12th,8,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States
3411,56,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
29341,37 YEARS OLD,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
15476,55,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
5213,59,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,United-States
12672,56,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
2216,37,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,United-States
14531,28,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
11875,37 YEARS OLD,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
10099,39,Some-college,10,Divorced,Sales,Unmarried,White,Female,United-States
23349,37,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,France
11028,23,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,United-States
23441,46,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
17709,79,12th,8,Widowed,Sales,Not-in-family,White,Male,United-States
19868,63,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,
30000,38,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
4772,25 years old,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,United-States
15787,30,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,White,Male,United-States
10768,44,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
28466,30,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
4568,24,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Female,United-States
18960,30,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,United-States
32470,53,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,Philippines
12286,40,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
2400,43,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
496,45,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Female,United-States
20635,35,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States
13111,36,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,United-States
2645,35,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,United-States
7847,22,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,United-States
9756,41,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,United-States
832,26,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
30835,42,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,Philippines
8271,29,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,United-States
13275,29,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
5181,37,HS-grad,9,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Male,
6478,48,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
15252,32,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,
31875,61,Doctorate,16,Married-civ-spouse,,Husband,White,Male,United-States
14907,37 YEARS OLD,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,United-States
28216,44,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,United-States
3679,21,Bachelors,13,Never-married,,Not-in-family,Asian-Pac-Islander,Male,
5392,21,Some-college,10,Never-married,Sales,Own-child,White,Female,United-States
8131,34,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,United-States
8128,47,HS-grad,9,Divorced,Other-service,Own-child,White,Female,United-States
10278,43,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
2690,50,HS-grad,9,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,Philippines
8009,31,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,Vietnam
1985,22,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,United-States
5376,44,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
3998,29,HS-grad,9,Never-married,Other-service,Own-child,White,Male,United-States
1702,22,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,United-States
4829,69,Some-college,10,Widowed,,Not-in-family,White,Female,United-States
18638,36,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Japan
5432,23,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
1806,56,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
16852,42,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
2139,36,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
774,50,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,United-States
13942,41,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
1446,61,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,Germany
13915,37 YEARS OLD,Some-college,10,Never-married,,Own-child,White,Male,United-States
10013,25 years old,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
15220,31,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
12894,24,Bachelors,13,Never-married,,Own-child,White,Male,United-States
8248,24,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
20191,27,HS-grad,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,United-States
8238,52,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,United-States
3079,40,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,United-States
9983,43,HS-grad,9,Married-spouse-absent,Farming-fishing,Unmarried,Black,Male,United-States
9810,36,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
1755,44,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,Italy
19298,40,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
9352,41,5th-6th,3,Married-civ-spouse,Other-service,Husband,Other,Male,Nicaragua
5849,61,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
15391,44,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
16282,56,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
13231,71,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,United-States
9035,54,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
2266,47,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,United-States
6982,35,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,United-States
5455,35,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
