UNIQUE_ID,EMPLOYER_TYPE,OCCUPATION,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME
11236,Self-emp-not-inc,Exec-managerial,0,0,50,<=50K
31886,Private,Exec-managerial,0,1902,40,>50K
17727,Private,Exec-managerial,0,2258,45,>50K
8310,Private,Adm-clerical,0,0,45,<=50K
1876,Private,Machine-op-inspct,0,0,40,<=50K
20482,Private,Adm-clerical,0,0,40,>50K
9525,Private,Prof-specialty,0,0,40,>50K
10420,Private,Transport-moving,0,0,40,<=50K
14312,Private,Craft-repair,0,0,30,<=50K
7939,,,0,0,40,<=50K
11933,Private,Prof-specialty,0,0,99,<=50K
13813,Private,Prof-specialty,0,0,75,<=50K
11366,Private,Craft-repair,0,0,40,>50K
9875,Private,Sales,0,0,32,<=50K
25208,Private,Prof-specialty,7298,0,40,>50K
7255,Private,Prof-specialty,15020,0,50,>50K
9978,Local-gov,Protective-serv,0,0,48,<=50K
2137,Private,Craft-repair,0,0,38,<=50K
16046,Federal-gov,Adm-clerical,0,0,30,<=50K
4825,Private,Craft-repair,0,0,40,<=50K
212,Self-emp-not-inc,Other-service,0,1887,50,>50K
13801,Private,Machine-op-inspct,0,0,40,<=50K
9034,Private,Transport-moving,0,0,40,<=50K
11034,Private,Transport-moving,0,0,48,<=50K
1756,,,0,0,40,<=50K
256,Private,Handlers-cleaners,0,0,40,<=50K
15014,Private,Sales,0,0,40,<=50K
20920,Local-gov,Protective-serv,0,0,57,>50K
2448,Self-emp-not-inc,Craft-repair,0,0,40,>50K
781,Private,Craft-repair,0,0,40,>50K
14006,Private,Sales,0,0,20,<=50K
4513,,,0,0,40,<=50K
10760,Federal-gov,Other-service,0,0,50,<=50K
9669,Private,Handlers-cleaners,0,0,40,<=50K
13998,Federal-gov,Adm-clerical,0,0,40,<=50K
11514,Private,Craft-repair,0,0,44,<=50K
6574,Private,Prof-specialty,0,0,38,<=50K
6311,Private,Adm-clerical,0,0,40,<=50K
4548,Federal-gov,Adm-clerical,0,0,40,<=50K
4096,State-gov,Other-service,0,0,38,<=50K
28951,Private,Exec-managerial,0,0,60,>50K
1615,Private,Other-service,0,0,40,<=50K
9473,Private,Prof-specialty,0,0,45,<=50K
3988,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
4208,Private,Sales,0,0,50,<=50K
8196,,,0,0,40,<=50K
934,,,0,0,24,<=50K
8975,Private,Sales,0,0,40,<=50K
23662,Private,Exec-managerial,0,0,45,>50K
2055,Private,Transport-moving,0,0,35,<=50K
5919,Private,Other-service,0,0,45,<=50K
6895,Private,Sales,0,0,40,<=50K
3713,Local-gov,Adm-clerical,0,0,27,<=50K
5652,Private,Sales,0,0,40,<=50K
803,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
6789,Private,Other-service,0,0,60,>50K
10868,Private,Sales,0,0,50,>50K
20903,,,0,0,60,>50K
8513,Private,Craft-repair,0,0,55,>50K
3294,Private,Other-service,0,0,35,<=50K
11972,Private,Adm-clerical,7443,0,35,<=50K
15613,Federal-gov,Craft-repair,0,0,40,>50K
10410,Private,Machine-op-inspct,0,0,40,<=50K
23772,Private,Prof-specialty,0,1887,40,>50K
13506,Private,Prof-specialty,0,0,50,>50K
1879,Private,Sales,7687.5,0,40,>50K
10803,State-gov,Craft-repair,0,0,40,<=50K
4759,Private,Transport-moving,7298,0,50,>50K
9639,Local-gov,Exec-managerial,0,0,38,<=50K
6857,Local-gov,Prof-specialty,0,0,60,<=50K
6838,Private,Craft-repair,0,0,35,<=50K
32397,Private,Exec-managerial,0,0,30,>50K
26280,Private,Prof-specialty,7298,0,40,>50K
15707,Private,Adm-clerical,0,0,40,<=50K
8476,Private,Other-service,0,0,40,<=50K
10975,Private,Prof-specialty,0,0,55,<=50K
10343,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
32198,Private,Craft-repair,7298,0,60,>50K
3676,Private,Other-service,0,0,20,<=50K
12456,Self-emp-not-inc,Sales,0,0,62,<=50K
13922,Private,Craft-repair,0,0,40,<=50K
10983,Private,Handlers-cleaners,0,0,48,<=50K
7693,State-gov,Prof-specialty,0,2339,40,<=50K
5993,Private,Adm-clerical,0,0,40,<=50K
23571,Private,Prof-specialty,0,0,50,>50K
19006,State-gov,Prof-specialty,15024,0,40,>50K
1598,Self-emp-not-inc,Exec-managerial,0,0,55,>50K
31733,,,0,1977,40,>50K
12218,Private,Machine-op-inspct,0,0,40,<=50K
12473,,,0,0,40,<=50K
1122,Private,Sales,0,0,30,<=50K
5157,State-gov,Other-service,0,0,40,<=50K
14580,Federal-gov,Adm-clerical,0,0,30,<=50K
2319,Private,Sales,0,0,37,<=50K
307,Private,Craft-repair,0,0,60,<=50K
3479,Private,Adm-clerical,0,0,40,<=50K
5210,Private,Machine-op-inspct,0,0,40,<=50K
23013,Self-emp-not-inc,Prof-specialty,0,0,50,>50K
353,Local-gov,Adm-clerical,0,0,40,<=50K
484,Local-gov,Transport-moving,0,0,40,<=50K
4594,Private,Craft-repair,0,0,60,<=50K
15184,Private,Prof-specialty,4650,0,40,<=50K
4956,Private,Sales,0,0,50,<=50K
6110,Private,Sales,0,0,30,>50K
6547,Self-emp-not-inc,Exec-managerial,0,0,48,<=50K
18065,Private,Craft-repair,0,0,40,>50K
15007,Private,Prof-specialty,0,0,40,<=50K
2471,Local-gov,Prof-specialty,0,0,30,<=50K
5988,Local-gov,Adm-clerical,0,0,40,<=50K
12090,Private,Transport-moving,0,0,40,>50K
220,Private,Other-service,0,0,40,<=50K
7016,Private,Exec-managerial,0,0,40,<=50K
31909,Federal-gov,Exec-managerial,5178,0,40,>50K
13877,Self-emp-not-inc,Farming-fishing,0,0,20,>50K
1765,,,0,0,40,<=50K
8687,Private,Other-service,0,0,40,<=50K
10891,Private,Other-service,0,0,25,<=50K
31517,Self-emp-inc,Exec-managerial,0,2377,50,>50K
9993,Private,Craft-repair,0,0,40,<=50K
10558,Self-emp-not-inc,Craft-repair,0,0,8,>50K
3650,Local-gov,Exec-managerial,0,0,40,<=50K
4913,Private,Machine-op-inspct,0,0,30,<=50K
11499,Private,Other-service,0,0,40,<=50K
10468,Private,Exec-managerial,0,0,45,>50K
3936,Self-emp-inc,Prof-specialty,99999,0,35,>50K
17899,Private,Prof-specialty,7687.5,0,40,>50K
9814,Private,Other-service,0,0,36,<=50K
957,Private,Other-service,0,0,40,>50K
15237,Private,Transport-moving,0,0,40,<=50K
15385,Private,Adm-clerical,0,0,45,<=50K
14982,Private,Adm-clerical,0,0,40,>50K
11674,Private,Craft-repair,0,0,50,<=50K
13997,Private,Priv-house-serv,0,0,45,<=50K
4664,Private,Adm-clerical,0,0,40,<=50K
1488,,,0,0,40,<=50K
7612,Private,Transport-moving,0,0,20,<=50K
547,Private,Craft-repair,0,0,40,<=50K
20761,Self-emp-inc,Exec-managerial,15024,0,40,>50K
27081,Private,Craft-repair,0,1848,40,>50K
10634,Private,Machine-op-inspct,3103,0,40,>50K
1390,,,0,0,40,<=50K
12003,Private,Craft-repair,2036,0,30,<=50K
11188,Self-emp-not-inc,Sales,0,0,60,<=50K
4475,Private,Craft-repair,0,0,50,<=50K
129,Private,Craft-repair,0,0,40,<=50K
7291,Private,Sales,0,0,36,<=50K
25917,Private,Exec-managerial,7687.5,0,45,>50K
14551,Self-emp-not-inc,Transport-moving,0,0,30,<=50K
23782,Private,Prof-specialty,8614,0,50,>50K
4144,Private,Sales,0,0,40,<=50K
28716,Private,Exec-managerial,0,0,40,>50K
9839,Self-emp-not-inc,Sales,0,0,45,<=50K
11015,Private,Machine-op-inspct,0,0,40,<=50K
6119,Self-emp-not-inc,Sales,0,0,50,<=50K
11387,State-gov,Adm-clerical,0,0,20,<=50K
12992,Private,Sales,0,0,42,<=50K
5300,Federal-gov,Exec-managerial,0,0,40,>50K
23189,Private,Prof-specialty,0,0,48,>50K
20357,Self-emp-inc,Exec-managerial,0,0,45,>50K
1896,Private,Adm-clerical,0,0,40,<=50K
7396,State-gov,Exec-managerial,7298,0,55,>50K
14779,Private,Sales,0,0,25,<=50K
5320,Private,Prof-specialty,0,0,50,>50K
5160,Private,Transport-moving,0,0,43,<=50K
7358,State-gov,Prof-specialty,0,0,72,>50K
10396,Private,Tech-support,15024,0,40,>50K
13344,Private,Sales,0,0,45,<=50K
11967,Private,Machine-op-inspct,5721,0,40,<=50K
24367,Private,Exec-managerial,0,0,60,>50K
11828,Private,Adm-clerical,0,0,40,<=50K
2925,Private,Exec-managerial,0,0,55,<=50K
15077,Private,Craft-repair,7298,0,40,>50K
3942,Federal-gov,Adm-clerical,0,0,40,<=50K
19570,Private,Exec-managerial,0,0,40,>50K
9994,Local-gov,Protective-serv,0,0,40,>50K
1881,Private,Exec-managerial,0,0,40,<=50K
6509,Private,Exec-managerial,0,0,46,<=50K
12188,Private,Transport-moving,0,0,20,<=50K
12353,,,0,0,20,<=50K
13352,Private,Exec-managerial,7687.5,0,40,>50K
11450,Self-emp-not-inc,Prof-specialty,0,0,40,<=50K
25894,Private,Exec-managerial,0,0,40,>50K
14730,Private,Exec-managerial,0,0,35,<=50K
15142,Private,Adm-clerical,0,0,40,<=50K
8971,Private,Other-service,0,0,35,<=50K
15672,Private,Adm-clerical,0,0,40,<=50K
12479,Private,Other-service,0,0,40,<=50K
7630,Private,Exec-managerial,0,0,25,<=50K
15030,Local-gov,Transport-moving,0,0,40,<=50K
2007,Self-emp-not-inc,Prof-specialty,0,0,50,<=50K
9268,Private,Exec-managerial,0,0,40,>50K
14533,Private,Machine-op-inspct,0,0,40,>50K
1880,Private,Sales,7298,0,40,>50K
22548,Private,Prof-specialty,0,0,55,>50K
5074,Private,Prof-specialty,0,0,45,>50K
7152,Private,Exec-managerial,0,0,48,<=50K
2908,Private,Other-service,0,0,30,<=50K
9603,Self-emp-inc,Sales,0,1902,42,>50K
28309,Private,Exec-managerial,0,0,50,>50K
6449,Local-gov,Prof-specialty,7298,0,40,>50K
1359,State-gov,Adm-clerical,0,0,40,<=50K
18319,Private,Sales,7298,0,50,>50K
14364,Private,Machine-op-inspct,0,0,40,<=50K
4688,Private,Other-service,0,0,40,<=50K
21350,Local-gov,Prof-specialty,0,0,65,>50K
1239,Private,Craft-repair,0,0,35,<=50K
9132,Local-gov,Exec-managerial,0,0,65,<=50K
18310,Private,Craft-repair,4386,0,50,>50K
22813,Private,Sales,0,0,40,>50K
3717,Self-emp-not-inc,Farming-fishing,0,0,56,<=50K
4314,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
6970,Private,Tech-support,0,0,40,>50K
7776,Private,Craft-repair,0,0,44,>50K
2021,Private,Craft-repair,0,0,40,>50K
4602,Private,Exec-managerial,0,0,40,>50K
16277,Private,Prof-specialty,0,0,40,>50K
4167,Private,Handlers-cleaners,0,0,60,<=50K
2648,Local-gov,Adm-clerical,0,0,40,<=50K
27434,Federal-gov,Adm-clerical,0,0,40,>50K
7828,Self-emp-not-inc,Exec-managerial,0,0,52,<=50K
2208,Local-gov,Farming-fishing,0,0,40,<=50K
3641,Self-emp-not-inc,Farming-fishing,0,0,60,<=50K
4013,Private,Exec-managerial,0,0,40,<=50K
12838,Private,Other-service,0,0,18,<=50K
20446,Private,Prof-specialty,0,0,40,>50K
13616,Local-gov,Transport-moving,0,0,40,>50K
10531,Self-emp-not-inc,Exec-managerial,0,0,40,>50K
11071,Private,Farming-fishing,0,0,40,<=50K
23264,Private,Tech-support,0,0,50,>50K
5218,Private,Sales,0,0,40,<=50K
6116,Private,Sales,9386,0,40,>50K
1130,Private,Adm-clerical,0,0,40,<=50K
29009,Private,Sales,0,0,50,>50K
3828,Private,Craft-repair,0,0,40,<=50K
23944,Private,Craft-repair,0,1887,50,>50K
1828,Private,Prof-specialty,0,0,50,>50K
29727,Self-emp-not-inc,Farming-fishing,0,0,70,>50K
14187,Private,Craft-repair,0,0,40,<=50K
17065,Private,Transport-moving,0,0,50,>50K
6099,Private,Craft-repair,0,0,40,<=50K
2375,Private,Machine-op-inspct,0,1902,40,<=50K
2961,Private,Machine-op-inspct,0,0,40,<=50K
20729,Local-gov,Prof-specialty,4787,0,45,>50K
20703,Self-emp-not-inc,Craft-repair,0,0,50,>50K
655,Private,Machine-op-inspct,0,0,40,<=50K
20490,Private,Tech-support,0,0,40,>50K
14060,Self-emp-inc,Exec-managerial,0,1902,55,>50K
1335,Private,Sales,0,0,30,<=50K
12744,Federal-gov,Prof-specialty,5455,0,60,<=50K
5255,Self-emp-not-inc,Farming-fishing,10520,0,30,>50K
11133,Private,Exec-managerial,0,0,50,>50K
28479,Private,Prof-specialty,0,1977,50,>50K
5767,Private,Machine-op-inspct,0,0,40,<=50K
7943,Local-gov,Craft-repair,0,0,40,>50K
29819,Private,Prof-specialty,0,0,40,>50K
13571,Private,Other-service,0,0,50,<=50K
9182,State-gov,Adm-clerical,0,0,40,<=50K
14837,Local-gov,Craft-repair,0,0,40,>50K
10929,Private,Tech-support,3103,0,40,>50K
10460,Self-emp-not-inc,Handlers-cleaners,0,0,40,<=50K
14621,Private,Exec-managerial,0,0,40,<=50K
17260,Private,Tech-support,0,0,40,>50K
3853,Private,Adm-clerical,0,0,40,<=50K
9991,Private,Machine-op-inspct,0,0,40,<=50K
10092,Private,Machine-op-inspct,0,0,40,<=50K
8283,Private,Transport-moving,0,0,48,<=50K
7657,Self-emp-not-inc,Sales,0,0,50,>50K
15763,Federal-gov,Other-service,0,0,10,<=50K
5258,Private,Exec-managerial,0,0,40,>50K
29658,Private,Exec-managerial,27828,0,55,>50K
4667,Local-gov,Prof-specialty,0,0,50,<=50K
3865,Private,Sales,0,0,30,<=50K
10656,Private,Priv-house-serv,0,0,20,<=50K
17836,Private,Exec-managerial,0,0,55,>50K
11372,Private,Machine-op-inspct,0,0,50,>50K
7288,Private,Sales,0,0,30,<=50K
7211,Private,Farming-fishing,0,0,40,<=50K
2418,State-gov,Prof-specialty,0,0,60,>50K
3311,,,0,0,5,<=50K
15527,Private,Machine-op-inspct,0,1974,40,<=50K
1489,Private,Other-service,0,0,5,<=50K
5622,Private,Craft-repair,0,0,40,<=50K
25957,Private,Adm-clerical,0,0,38,>50K
6945,Private,Prof-specialty,0,0,40,<=50K
2215,State-gov,Tech-support,0,0,10,<=50K
1508,Private,Transport-moving,0,0,50,<=50K
24577,Private,Craft-repair,0,1902,40,>50K
28101,Private,Craft-repair,0,0,40,>50K
5339,Self-emp-not-inc,Prof-specialty,0,0,35,<=50K
31619,Private,Exec-managerial,0,0,52,>50K
11634,Private,Sales,0,0,40,<=50K
7530,Private,Handlers-cleaners,0,0,40,<=50K
31073,Private,Prof-specialty,0,0,58,>50K
10771,Private,Sales,0,0,40,<=50K
17522,Private,Prof-specialty,0,0,45,>50K
1361,Private,Transport-moving,0,0,48,>50K
12986,Private,Machine-op-inspct,0,0,40,<=50K
4083,State-gov,Exec-managerial,0,0,40,>50K
26302,Private,Exec-managerial,0,0,60,>50K
23761,Private,Machine-op-inspct,9386,0,50,>50K
5448,Private,Other-service,0,0,40,<=50K
12195,Private,Machine-op-inspct,0,0,30,<=50K
10002,Private,Sales,0,0,45,<=50K
251,Private,Adm-clerical,0,0,40,<=50K
1403,Self-emp-not-inc,Prof-specialty,0,0,50,<=50K
19304,Private,Exec-managerial,0,0,40,>50K
10611,Private,Craft-repair,0,0,40,<=50K
9760,Local-gov,Adm-clerical,0,0,40,>50K
1307,Private,Sales,0,0,42,>50K
21444,Local-gov,Prof-specialty,0,0,35,>50K
6377,Local-gov,Protective-serv,0,0,56,<=50K
8878,Private,Prof-specialty,0,0,33,>50K
13194,Private,Exec-managerial,0,0,50,<=50K
15283,Private,Sales,0,0,40,<=50K
8230,Local-gov,Adm-clerical,0,0,38,<=50K
6839,Private,Exec-managerial,0,1974,40,<=50K
20532,Private,Tech-support,0,0,40,>50K
28418,Self-emp-not-inc,Prof-specialty,99999,0,60,>50K
6550,Private,Other-service,0,0,40,<=50K
24507,Private,Craft-repair,0,0,40,>50K
111,State-gov,Prof-specialty,0,0,40,>50K
12278,Private,Craft-repair,0,0,30,<=50K
18878,Private,Craft-repair,0,0,40,>50K
5066,Private,Machine-op-inspct,0,0,40,<=50K
12910,Private,Other-service,0,0,40,<=50K
30044,Federal-gov,Exec-managerial,0,0,42,>50K
9422,Private,Prof-specialty,0,0,3,<=50K
23281,Private,Machine-op-inspct,7298,0,40,>50K
13676,Private,Craft-repair,0,0,40,<=50K
11148,Private,Machine-op-inspct,0,0,40,<=50K
11870,,,1086,0,20,<=50K
15361,Private,Exec-managerial,0,0,48,>50K
7198,Private,Tech-support,0,0,20,<=50K
2281,Private,Prof-specialty,0,0,40,>50K
13216,Private,Prof-specialty,0,0,40,>50K
15417,Private,Adm-clerical,0,0,22,<=50K
13787,Private,Craft-repair,0,0,50,<=50K
8883,Private,Transport-moving,0,0,45,<=50K
959,Private,Exec-managerial,0,0,56,>50K
13193,State-gov,Adm-clerical,0,0,40,>50K
18543,Private,Prof-specialty,0,0,55,>50K
13021,Private,Craft-repair,0,0,50,<=50K
10283,Self-emp-not-inc,Adm-clerical,0,0,15,<=50K
10415,Private,Adm-clerical,0,0,40,<=50K
3333,Private,Machine-op-inspct,0,0,40,<=50K
18508,Self-emp-inc,Prof-specialty,99999,0,50,>50K
5791,Private,Exec-managerial,0,0,40,<=50K
679,Self-emp-not-inc,Craft-repair,0,0,45,<=50K
13492,Private,Machine-op-inspct,0,0,40,<=50K
6253,Self-emp-not-inc,Exec-managerial,0,0,40,<=50K
2878,Private,Adm-clerical,0,0,40,<=50K
7166,Local-gov,Exec-managerial,0,0,50,<=50K
31113,Private,Exec-managerial,0,0,62,>50K
29738,Private,Exec-managerial,7298,0,45,>50K
15386,,,0,0,30,<=50K
30892,Private,Exec-managerial,0,0,60,>50K
2788,Private,Transport-moving,0,0,58,<=50K
31371,Private,Sales,0,0,20,>50K
13689,Self-emp-not-inc,Exec-managerial,0,0,45,<=50K
29037,Private,Exec-managerial,0,0,55,>50K
24138,Private,Tech-support,0,1887,70,>50K
2696,Private,Craft-repair,0,0,40,<=50K
20172,,,0,0,1,>50K
1924,Private,Transport-moving,0,0,84,>50K
699,Private,Prof-specialty,0,0,45,<=50K
3201,Self-emp-inc,Farming-fishing,0,2352,65,<=50K
9836,Private,Exec-managerial,0,0,45,>50K
10716,State-gov,Tech-support,0,2444,39,>50K
8444,Private,Adm-clerical,0,0,45,<=50K
9082,Self-emp-inc,Sales,0,0,43,>50K
3374,Local-gov,Prof-specialty,7687.5,0,40,>50K
11120,Private,Exec-managerial,3325,0,50,<=50K
6499,Self-emp-not-inc,Transport-moving,0,0,45,<=50K
6729,Private,Other-service,0,0,35,<=50K
3147,Private,Sales,0,0,40,<=50K
11497,Self-emp-inc,Craft-repair,0,0,55,<=50K
14893,Private,Exec-managerial,0,0,40,>50K
6274,Private,Adm-clerical,0,0,15,<=50K
5664,Private,Tech-support,0,0,40,<=50K
6732,Private,Prof-specialty,0,0,40,<=50K
3422,Private,Craft-repair,0,0,45,<=50K
1783,Private,Machine-op-inspct,0,0,40,<=50K
7904,Private,Sales,0,0,40,<=50K
17098,Self-emp-not-inc,Prof-specialty,4787,0,40,>50K
12860,Private,Adm-clerical,0,0,25,<=50K
9439,Private,Sales,0,0,40,<=50K
22078,Local-gov,Prof-specialty,0,0,35,>50K
9266,Local-gov,Prof-specialty,0,1902,40,>50K
4383,Private,Other-service,0,0,20,<=50K
1023,Private,Adm-clerical,0,0,40,<=50K
7051,Private,Sales,0,0,35,<=50K
7501,Self-emp-inc,Sales,0,0,40,<=50K
3432,Private,Adm-clerical,0,0,40,<=50K
10011,Private,Sales,0,0,50,<=50K
11055,,,0,0,40,<=50K
16800,Private,Prof-specialty,0,0,40,>50K
4684,Private,Sales,0,0,40,>50K
1916,Local-gov,Craft-repair,0,1902,40,<=50K
23031,State-gov,Exec-managerial,0,0,40,>50K
25908,Private,Craft-repair,0,0,50,>50K
12503,Private,Craft-repair,0,0,40,<=50K
2916,Private,Craft-repair,0,0,50,<=50K
319,Private,Craft-repair,0,0,40,<=50K
3593,Private,Other-service,0,0,16,>50K
953,Private,Prof-specialty,0,0,40,<=50K
11531,Private,Prof-specialty,0,0,38,<=50K
10377,Private,Adm-clerical,0,1590,40,<=50K
6762,Private,Adm-clerical,0,0,40,<=50K
7078,Self-emp-not-inc,Farming-fishing,0,0,50,<=50K
1255,Private,Farming-fishing,0,0,54,<=50K
610,Private,Handlers-cleaners,0,1380,42,<=50K
11893,,,0,0,40,<=50K
15537,Private,Farming-fishing,0,0,50,<=50K
14715,Federal-gov,Adm-clerical,0,0,40,<=50K
6835,State-gov,Prof-specialty,0,0,40,>50K
11030,Private,Machine-op-inspct,0,0,40,<=50K
11735,Private,Other-service,0,0,40,<=50K
14713,Federal-gov,Armed-Forces,0,0,50,<=50K
7947,Private,Adm-clerical,0,0,30,<=50K
6115,,,2329,0,15,<=50K
9311,,,7687.5,0,50,>50K
15296,Private,Transport-moving,0,0,50,<=50K
5701,Local-gov,Exec-managerial,0,0,55,>50K
13811,,,0,0,50,>50K
8052,Private,Prof-specialty,0,0,40,<=50K
4685,Private,Other-service,0,0,40,<=50K
15663,Private,Adm-clerical,0,0,20,<=50K
14937,Private,Tech-support,0,0,50,<=50K
7326,Private,Adm-clerical,0,0,20,<=50K
4185,Private,Other-service,0,0,50,<=50K
13095,Self-emp-not-inc,Craft-repair,0,0,25,<=50K
12017,Private,Adm-clerical,0,0,46,<=50K
14689,Self-emp-not-inc,Farming-fishing,0,0,50,<=50K
8279,Private,Other-service,0,0,40,<=50K
27038,Federal-gov,Exec-managerial,0,0,40,>50K
858,Federal-gov,Adm-clerical,0,0,40,>50K
707,Private,Craft-repair,0,0,40,<=50K
1945,Federal-gov,Transport-moving,3325,0,40,<=50K
16079,Private,Exec-managerial,0,0,50,<=50K
9017,Private,Craft-repair,0,0,40,<=50K
13358,Private,Machine-op-inspct,0,0,40,<=50K
20373,Self-emp-not-inc,Craft-repair,0,0,40,>50K
4056,Private,Prof-specialty,0,1876,40,<=50K
19601,Private,Prof-specialty,0,0,35,>50K
3742,Private,Machine-op-inspct,0,0,40,<=50K
8260,Private,Handlers-cleaners,4386,0,80,>50K
7720,Private,Machine-op-inspct,0,0,28,<=50K
3813,Private,Protective-serv,0,0,40,<=50K
14640,Private,Other-service,0,0,15,<=50K
22150,Private,Prof-specialty,5178,0,40,>50K
14864,Local-gov,Exec-managerial,0,0,40,<=50K
27916,Self-emp-not-inc,Craft-repair,0,0,40,>50K
14668,Private,Prof-specialty,0,0,56,<=50K
10239,,,0,0,20,<=50K
14532,Private,Craft-repair,0,0,40,<=50K
19894,Self-emp-not-inc,Craft-repair,0,0,55,>50K
29102,Private,Exec-managerial,0,0,50,>50K
5179,Private,Machine-op-inspct,0,0,40,<=50K
1780,Private,Other-service,0,0,12,<=50K
9060,Local-gov,Adm-clerical,0,0,40,<=50K
7254,Private,Craft-repair,0,0,40,<=50K
15754,Private,Exec-managerial,7298,0,50,>50K
26432,Private,Prof-specialty,0,1977,55,>50K
9365,Self-emp-not-inc,Sales,0,0,40,>50K
9442,,,0,0,60,>50K
24604,State-gov,Prof-specialty,0,0,40,>50K
3170,Private,Exec-managerial,0,0,40,<=50K
6936,Private,Other-service,0,0,30,<=50K
11758,,,0,0,30,<=50K
11830,Private,Prof-specialty,0,0,60,<=50K
470,Federal-gov,Adm-clerical,0,0,15,<=50K
7824,,,0,0,6,<=50K
3599,Private,Prof-specialty,5013,0,40,<=50K
21447,Private,Prof-specialty,15024,0,35,>50K
1704,State-gov,Tech-support,0,0,40,<=50K
2994,Private,Exec-managerial,0,0,45,>50K
14289,Private,Adm-clerical,0,0,35,<=50K
9745,Private,Farming-fishing,0,0,35,<=50K
3114,Private,Handlers-cleaners,0,0,40,>50K
737,Private,Exec-managerial,15024,0,60,>50K
14133,Private,Sales,0,0,6,<=50K
12876,Private,Exec-managerial,0,0,35,<=50K
6526,Private,Sales,0,0,25,>50K
3260,Local-gov,Prof-specialty,0,0,40,<=50K
11566,Private,Prof-specialty,0,0,27,>50K
10212,Private,Sales,1055,0,30,<=50K
22502,State-gov,Prof-specialty,0,0,40,>50K
2881,Private,Sales,0,0,45,>50K
11861,Local-gov,Exec-managerial,0,0,50,>50K
14771,Private,Other-service,0,0,40,>50K
12450,Private,Transport-moving,0,0,35,<=50K
15181,Private,Prof-specialty,0,0,40,<=50K
7489,Private,Craft-repair,3411,0,45,<=50K
10564,Private,Adm-clerical,0,0,40,<=50K
4379,Private,Prof-specialty,0,0,40,<=50K
5656,Private,Sales,0,0,20,<=50K
29330,Private,Sales,7298,0,65,>50K
380,Private,Prof-specialty,0,0,15,<=50K
23410,Private,Prof-specialty,0,0,40,>50K
28701,Private,Sales,0,0,35,>50K
4406,Private,Tech-support,0,0,40,>50K
9413,Private,Other-service,0,0,30,<=50K
5017,Private,Prof-specialty,0,0,8,<=50K
21612,Private,Sales,0,0,60,>50K
12759,Self-emp-inc,Adm-clerical,0,0,40,>50K
4581,Private,Prof-specialty,0,1741,40,<=50K
12430,Self-emp-not-inc,Sales,0,0,85,<=50K
32411,Private,Prof-specialty,0,2559,40,>50K
6338,Private,Handlers-cleaners,0,0,35,<=50K
7478,Private,Other-service,0,0,24,<=50K
14098,Private,Exec-managerial,0,0,40,<=50K
4554,Private,Sales,0,0,45,<=50K
8960,Private,Craft-repair,0,0,45,<=50K
13750,Private,Exec-managerial,0,0,40,>50K
9296,Private,Transport-moving,0,0,40,<=50K
29099,Private,Craft-repair,0,0,40,>50K
267,State-gov,Protective-serv,0,0,40,<=50K
13853,Federal-gov,Adm-clerical,0,0,25,<=50K
597,Private,Other-service,0,0,40,<=50K
15803,Private,Machine-op-inspct,0,1590,40,<=50K
12969,Private,Sales,0,0,35,<=50K
522,State-gov,Exec-managerial,0,0,40,>50K
822,Private,Prof-specialty,4650,0,40,<=50K
12824,Private,Craft-repair,0,0,40,<=50K
15725,Local-gov,Craft-repair,0,2267,40,<=50K
27871,Federal-gov,Exec-managerial,0,2174,40,>50K
2333,Private,Sales,0,0,50,>50K
23187,Private,Prof-specialty,99999,0,37,>50K
4017,Private,Other-service,0,0,14,<=50K
5398,Private,Adm-clerical,0,1740,25,<=50K
26377,Self-emp-not-inc,Craft-repair,7298,0,50,>50K
16038,Self-emp-not-inc,Sales,0,0,70,<=50K
12318,,,0,0,35,<=50K
5838,Private,Craft-repair,0,0,40,<=50K
125,Local-gov,Tech-support,0,0,40,>50K
6676,Private,Sales,0,0,50,>50K
5184,Private,Sales,0,0,60,<=50K
3751,Private,Exec-managerial,15024,0,60,>50K
9011,Private,Handlers-cleaners,0,0,45,<=50K
15112,,,0,0,20,<=50K
4233,Private,Craft-repair,0,0,50,>50K
13430,Private,Priv-house-serv,0,0,12,<=50K
4569,Private,Sales,0,0,24,<=50K
2784,Local-gov,Exec-managerial,0,0,15,<=50K
14051,Private,Craft-repair,0,0,40,>50K
5193,Private,Machine-op-inspct,0,0,40,<=50K
7029,Private,Prof-specialty,0,0,40,<=50K
9154,Private,Handlers-cleaners,0,0,40,<=50K
15087,Private,Machine-op-inspct,0,1590,40,<=50K
